433,0,-42
434,0,5
435,0,-35
436,0,5
437,0,5
438,0,5
439,0,5
440,0,5
441,0,-25
442,0,18
443,0,5
444,0,5
445,0,5
446,1,96
447,0,5
448,1,98
449,0,5
450,0,5
451,0,-20
452,1,81
453,0,-27
454,0,5
455,1,81
456,0,8
457,0,5
458,0,9
459,0,5
460,2,157
461,0,-5
462,0,5
463,0,9
464,0,23
465,0,11
466,0,5
467,0,-37
468,0,-52
469,0,-43
470,0,6
471,0,-19
472,0,6
473,0,5
474,0,-13
475,0,5
476,0,5
477,0,-41
478,0,5
479,0,5
480,0,5
481,0,5
482,0,5
483,1,81
484,1,81
485,0,5
486,0,5
487,0,5
488,3,233
489,0,5
490,0,5
491,0,6
492,0,5
493,0,-25
494,1,84
495,0,-36
496,0,5
497,1,81
498,0,13
499,0,5
500,0,5
501,0,5
502,0,5
503,0,-64
504,2,157
505,0,5
506,2,157
507,0,13
508,0,5
509,0,5
510,0,-14
511,0,5
512,0,5
513,1,67
514,0,5
515,0,5
516,2,157
517,0,5
518,0,5
519,2,157
520,0,5
521,0,5
522,1,81
523,0,5
524,1,70
525,1,90
526,0,5
527,1,81
528,0,5
529,0,5
530,0,5
531,0,5
532,0,5
533,0,5
534,0,5
535,1,81
536,0,5
537,0,-8
538,0,5
539,0,5
540,0,5
541,0,5
542,0,22
543,1,81
544,0,5
545,0,5
546,0,-17
547,0,5
548,1,81
549,0,5
550,1,99
551,0,5
552,3,242
553,0,5
554,2,157
555,0,5
556,0,5
557,0,5
558,0,5
559,1,81
560,0,5
561,1,81
562,0,5
563,1,81
564,0,5
565,0,5
566,1,73
567,0,5
568,0,18
569,0,5
570,1,81
571,4,309
572,0,5
573,0,5
574,0,5
575,0,5
576,0,5
577,0,5
578,2,157
579,0,5
580,1,81
581,0,5
582,2,157
583,2,157
584,0,-20
585,1,81
586,2,157
587,1,83
588,1,81
589,0,22
590,0,5
591,0,-37
592,0,6
593,1,81
594,1,81
595,5,385
596,1,81
597,1,81
598,4,318
599,0,5
600,1,81
601,3,233
602,0,5
603,1,81
604,1,85
605,0,5
606,1,85
607,1,81
608,1,81
609,1,81
610,0,5
611,1,99
612,0,-3
613,0,5
614,1,81
615,7,537
616,1,81
617,0,5
618,1,81
619,3,233
620,0,11
621,0,-41
622,2,157
623,2,157
624,0,5
625,0,5
626,0,5
627,0,-42
628,0,5
629,0,-18
630,4,309
631,2,157
632,0,-55
633,0,5
634,1,81
635,1,81
636,0,-35
637,1,81
638,0,5
639,0,5
640,0,12
641,0,22
642,1,85
643,0,5
644,0,6
645,0,5
646,0,5
647,0,5
648,3,233
649,0,5
650,4,323
651,0,-44
652,1,81
653,1,91
654,1,81
655,2,157
656,0,17
657,0,23
658,3,233
659,1,90
660,5,385
661,0,-15
662,2,157
663,6,461
664,5,385
665,0,5
666,3,233
667,1,100
668,6,461
669,0,8
670,0,11
671,10,765
672,2,162
673,1,81
674,4,309
675,1,81
676,0,5
677,0,5
678,2,157
679,2,157
680,8,613
681,5,385
682,8,613
683,0,21
684,6,461
685,3,233
686,0,5
687,3,233
688,4,309
689,0,5
690,9,689
691,2,157
